Series Name,Country Name,2015,2016,2017,2018,2019,2020
"School enrollment, preprimary, male (% gross)",Brunei Darussalam,68.59187317,67.37926483,65.71134949,64.31414795,63.04367828,63.825634
"School enrollment, preprimary, male (% gross)",Bulgaria,80.17041779,77.73529816,77.59879303,79.71357727,83.11483002,84.69989777
"School enrollment, preprimary, male (% gross)",Burkina Faso,4.105559826,3.056740046,3.693619967,4.383369923,5.529640198,6.35476017
"School enrollment, preprimary, male (% gross)",Burundi,13.48855972,13.84937,13.85529041,15.07427025,16.28297043,16.24270058
"School enrollment, preprimary, male (% gross)",Cabo Verde,75.04445648,74.59523773,72.74089813,72.95632172,73.83058167,..
"School enrollment, preprimary, male (% gross)",Cambodia,15.17121315,16.08824348,17.55157661,19.00346756,20.29488373,26.97311974
"School enrollment, preprimary, male (% gross)",Cameroon,36.74713898,38.31592178,35.59580994,34.13541031,35.24975967,..
"School enrollment, preprimary, male (% gross)",Canada,..,..,..,49.21488953,..,49.2616806
"School enrollment, preprimary, male (% gross)",Cayman Islands,86.27684784,..,89.74359131,90.375,..,..
"School enrollment, preprimary, male (% gross)",Central African Republic,..,..,2.861449957,..,..,..
"School enrollment, preprimary, male (% gross)",Chad,0.773880005,0.99563998,0.767239988,1.11638999,1.119680047,..
"School enrollment, preprimary, male (% gross)",Channel Islands,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Chile,83.25888824,83.24272919,82.49957275,82.88339233,85.60787964,85.24490356
"School enrollment, preprimary, male (% gross)",China,78.50868225,82.20493317,84.53648376,87.85069275,89.07804871,90.27464294
"School enrollment, preprimary, male (% gross)",Colombia,..,..,..,..,..,85.22267151
"School enrollment, preprimary, male (% gross)",Comoros,..,16.03355789,20.07533073,21.46626091,..,..
"School enrollment, preprimary, male (% gross)","Congo, Dem. Rep.",4.291800022,..,..,5.534759998,..,6.614230156
"School enrollment, preprimary, male (% gross)","Congo, Rep.",17.48620605,..,..,13.66880035,..,..
"School enrollment, preprimary, male (% gross)",Costa Rica,79.65139771,78.20004272,80.26734161,97.62297821,95.52236938,97.15174866
"School enrollment, preprimary, male (% gross)",Cote d'Ivoire,7.029839993,7.717130184,8.085619926,8.130439758,8.226570129,10.28032017
"School enrollment, preprimary, male (% gross)",Croatia,64.83293915,65.73081207,70.61061096,69.5194931,71.17495728,71.01413727
"School enrollment, preprimary, male (% gross)",Cuba,100.8837967,100.9465027,100.623642,98.06067657,97.81317139,96.8963623
"School enrollment, preprimary, male (% gross)",Curacao,..,..,..,..,..,93.8154068
"School enrollment, preprimary, male (% gross)",Cyprus,80.81310272,82.34133911,84.18858337,86.59751892,88.44281006,87.72252655
"School enrollment, preprimary, male (% gross)",Czechia,106.6043625,106.8038712,108.0173187,111.1336975,114.9298477,114.9764709
"School enrollment, preprimary, male (% gross)",Denmark,95.43614197,96.24640656,96.43817139,100.7026291,102.2993469,104.4412003
"School enrollment, preprimary, male (% gross)",Djibouti,5.113840103,5.494559765,6.729010105,7.952199936,9.43377018,11.33897018
"School enrollment, preprimary, male (% gross)",Dominica,95.75418854,94.24378967,..,..,83.16031647,72.98206329
"School enrollment, preprimary, male (% gross)",Dominican Republic,47.22597885,47.78635025,50.40975189,50.92715073,56.43709183,56.92784882
"School enrollment, preprimary, male (% gross)",Ecuador,71.56873322,71.24342346,68.76876068,64.42738342,61.35739899,54.760849
"School enrollment, preprimary, male (% gross)","Egypt, Arab Rep.",..,30.15512085,29.06418991,28.76635933,29.25798988,..
"School enrollment, preprimary, male (% gross)",El Salvador,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Equatorial Guinea,42.94937897,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Eritrea,19.73365021,21.15216827,21.61387062,23.42217064,23.99015045,..
"School enrollment, preprimary, male (% gross)",Estonia,93.85439301,92.3583374,92.74536133,93.25952911,95.28675079,..
"School enrollment, preprimary, male (% gross)",Eswatini,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Ethiopia,30.20910072,45.06193161,41.51293945,39.31993866,35.90832901,34.19303894
"School enrollment, preprimary, male (% gross)",Faroe Islands,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Fiji,..,13.36005592,29.03809357,35.90594482,35.93189621,34.9238739
"School enrollment, preprimary, male (% gross)",Finland,79.70787048,83.42024994,83.72924805,85.51405334,87.74582672,88.41493988
"School enrollment, preprimary, male (% gross)",France,105.1539764,105.3252792,105.8992386,106.0731506,106.6816711,107.2802505
"School enrollment, preprimary, male (% gross)",French Polynesia,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Gabon,..,..,..,..,42.27956009,..
"School enrollment, preprimary, male (% gross)","Gambia, The",36.73154831,36.52170944,36.36259079,40.46189117,41.64556122,42.31346893
"School enrollment, preprimary, male (% gross)",Georgia,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Germany,109.1697235,110.2700882,109.6352615,108.9666519,108.3531418,108.3814011
"School enrollment, preprimary, male (% gross)",Ghana,119.3812714,117.8400269,115.5805588,113.5823212,116.1345367,115.1104202
"School enrollment, preprimary, male (% gross)",Gibraltar,..,199.5614014,210.1321564,..,111.085968,112.4423981
"School enrollment, preprimary, male (% gross)",Greece,74.54663849,72.81877899,73.87296295,77.34532928,83.57441711,92.91956329
"School enrollment, preprimary, male (% gross)",Greenland,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Grenada,94.78946686,96.60752106,95.69554138,98.7779007,..,133.7252808
"School enrollment, preprimary, male (% gross)",Guam,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Guatemala,45.97879028,44.80958176,48.55529022,50.37176895,48.62031937,47.16580963
"School enrollment, preprimary, male (% gross)",Guinea,14.77223015,22.96455956,..,17.86262321,17.09051132,17.85699081
"School enrollment, preprimary, male (% gross)",Guinea-Bissau,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Guyana,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Haiti,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Honduras,37.15127182,38.69945908,40.80844116,40.57960892,39.04272079,38.6312294
"School enrollment, preprimary, male (% gross)","Hong Kong SAR, China",104.6166306,105.8268433,105.3404999,103.8532181,99.29238892,91.54730988
"School enrollment, preprimary, male (% gross)",Hungary,82.42497253,83.12294006,83.73497772,87.1967926,90.56819916,91.87976837
"School enrollment, preprimary, male (% gross)",Iceland,96.83553314,94.22393036,92.68122101,95.26969147,96.27754974,96.22698212
"School enrollment, preprimary, male (% gross)",India,..,..,59.12321854,59.11258316,61.54680634,60.86040878
"School enrollment, preprimary, male (% gross)",Indonesia,..,64.81381226,66.26547241,65.41049194,..,..
"School enrollment, preprimary, male (% gross)","Iran, Islamic Rep.",52.50516891,53.04684067,62.0474472,67.85453033,73.77870941,71.33016205
"School enrollment, preprimary, male (% gross)",Iraq,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Ireland,103.0868988,117.062149,83.1281662,93.92227936,97.32408905,95.3951416
"School enrollment, preprimary, male (% gross)",Isle of Man,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Israel,111.7784882,112.2478409,110.8332977,111.4372864,110.3335724,111.9766083
"School enrollment, preprimary, male (% gross)",Italy,98.36203003,97.64697266,95.01895142,94.24762726,93.92192078,93.44042206
"School enrollment, preprimary, male (% gross)",Jamaica,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Japan,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Jordan,26.51848984,25.37295914,25.98756981,27.24270058,28.90657997,31.62047005
"School enrollment, preprimary, male (% gross)",Kazakhstan,57.61175156,59.48284149,52.34154129,..,61.90383148,74.68086243
"School enrollment, preprimary, male (% gross)",Kenya,75.60101318,76.76293945,..,..,65.83724213,..
"School enrollment, preprimary, male (% gross)",Kiribati,..,..,..,..,..,84.97714233
"School enrollment, preprimary, male (% gross)","Korea, Dem. People's Rep.",..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)","Korea, Rep.",94.16863251,96.75034332,94.85140228,93.34133911,92.10359955,91.68972778
"School enrollment, preprimary, male (% gross)",Kosovo,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Kuwait,68.68737793,67.44065094,64.49067688,60.88444138,58.39799118,58.53762817
"School enrollment, preprimary, male (% gross)",Kyrgyz Republic,27.81329918,30.25197029,38.60393906,39.89886093,39.80879974,40.55258179
"School enrollment, preprimary, male (% gross)",Lao PDR,34.32171249,39.15367889,42.3494606,46.09192657,47.77864075,48.60469055
"School enrollment, preprimary, male (% gross)",Latvia,94.21373749,95.34803009,95.90203857,95.41103363,94.72868347,94.75546265
"School enrollment, preprimary, male (% gross)",Lebanon,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Lesotho,38.91635132,38.12049866,..,34.51488876,32.64315414,..
"School enrollment, preprimary, male (% gross)",Liberia,160.8602753,133.6262054,124.6441193,..,..,123.2340927
"School enrollment, preprimary, male (% gross)",Libya,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Liechtenstein,101.8604736,100,101.0443878,104.75,111.3924103,101.6548462
"School enrollment, preprimary, male (% gross)",Lithuania,86.35572052,87.37296295,88.63224792,88.69255066,89.06632233,89.45681763
"School enrollment, preprimary, male (% gross)",Luxembourg,94.52442932,94.70298004,92.93403625,92.55460358,91.34606171,92.39703369
"School enrollment, preprimary, male (% gross)","Macao SAR, China",88.47605896,96.79743195,96.4568634,97.07422638,91.81645966,91.73371887
"School enrollment, preprimary, male (% gross)",Madagascar,17.36615944,27.28845024,35.88832092,37.81785965,38.15198898,..
"School enrollment, preprimary, male (% gross)",Malawi,83.14943695,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Malaysia,95.49486542,94.5080719,98.46043396,98.08123016,96.4658432,95.56250763
"School enrollment, preprimary, male (% gross)",Maldives,103.2321701,97.10022736,90.29850769,87.93418884,83.43608856,74.31783295
"School enrollment, preprimary, male (% gross)",Mali,3.949929953,4.270800114,6.636179924,6.843410015,..,7.406986237
"School enrollment, preprimary, male (% gross)",Malta,109.8107071,111.3378677,108.3108673,110.8132324,111.8092728,112.4889297
"School enrollment, preprimary, male (% gross)",Marshall Islands,38.92063141,39.83269119,..,..,86.38813782,72.6648407
"School enrollment, preprimary, male (% gross)",Mauritania,9.297579765,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Mauritius,104.2569427,103.7980118,100.7964706,97.52297211,97.97425079,104.3075714
"School enrollment, preprimary, male (% gross)",Mexico,71.18002319,71.28620911,72.74262238,71.85984802,70.02047729,69.73963928
"School enrollment, preprimary, male (% gross)","Micronesia, Fed. Sts.",34.58071518,28.53246117,31.35547066,29.30940819,6.467391491,6.044998646
"School enrollment, preprimary, male (% gross)",Moldova,91.62016296,92.98095703,95.27523041,94.89240265,94.97894287,94.71292877
"School enrollment, preprimary, male (% gross)",Monaco,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Mongolia,79.16713715,82.74768066,85.53489685,86.75272369,86.97464752,86.52990723
"School enrollment, preprimary, male (% gross)",Montenegro,56.58493042,57.31306076,62.33634949,72.73665619,75.96263885,79.04324341
"School enrollment, preprimary, male (% gross)",Morocco,62.51317978,54.46593094,58.60551834,54.70190811,58.03221893,63.05810928
"School enrollment, preprimary, male (% gross)",Mozambique,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Myanmar,..,8.911849976,9.70086956,8.453359604,..,..
"School enrollment, preprimary, male (% gross)",Namibia,27.15332031,33.11439896,32.88323975,33.59418106,35.43576813,34.43769455
"School enrollment, preprimary, male (% gross)",Nauru,82.88509369,84.74575806,..,..,33.57313919,30.75061035
"School enrollment, preprimary, male (% gross)",Nepal,92.7099762,91.94828796,91.77609253,..,..,111.6019287
"School enrollment, preprimary, male (% gross)",Netherlands,93.37368011,94.9550705,94.20290375,88.25628662,89.5458374,91.12200165
"School enrollment, preprimary, male (% gross)",New Caledonia,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",New Zealand,91.37465668,90.96440887,102.4455032,95.12499237,92.60230255,92.08574677
"School enrollment, preprimary, male (% gross)",Nicaragua,61.4903717,65.38279724,70.67150879,69.51210785,68.77214813,67.7223053
"School enrollment, preprimary, male (% gross)",Niger,7.161910057,7.761310101,7.717490196,7.770289898,7.175330162,7.230730057
"School enrollment, preprimary, male (% gross)",Nigeria,23.81398964,15.69863033,19.45352936,24.38101006,..,..
"School enrollment, preprimary, male (% gross)",North Macedonia,35.70623016,..,40.43439865,41.40320969,41.55612946,30.44639969
"School enrollment, preprimary, male (% gross)",Northern Mariana Islands,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Norway,97.07942963,95.8841095,95.20188904,95.92722321,96.40228271,96.44806671
"School enrollment, preprimary, male (% gross)",Oman,57.2820816,55.57720947,52.52323914,50.8838501,55.61737061,57.14796829
"School enrollment, preprimary, male (% gross)",Pakistan,73.68049622,74.092659,81.98616791,88.55419159,87.55815887,..
"School enrollment, preprimary, male (% gross)",Palau,..,..,..,..,..,67.83920288
"School enrollment, preprimary, male (% gross)",Panama,49.7770195,60.55002975,61.51432037,61.93465042,62.02930069,26.53837967
"School enrollment, preprimary, male (% gross)",Papua New Guinea,..,43.45877838,..,46.22880936,..,..
"School enrollment, preprimary, male (% gross)",Paraguay,..,43.54404831,..,46.89125061,..,50.87702942
"School enrollment, preprimary, male (% gross)",Peru,88.80612183,93.73268127,98.3873291,103.5558624,105.631218,102.5130768
"School enrollment, preprimary, male (% gross)",Philippines,100.3164673,95.59586334,82.34055328,101.4249039,105.7281113,90.81941986
"School enrollment, preprimary, male (% gross)",Poland,..,..,81.65894318,87.97335815,93.1175766,93.90245819
"School enrollment, preprimary, male (% gross)",Portugal,94.12863922,94.55016327,94.55761719,91.43673706,94.49053192,99.64264679
"School enrollment, preprimary, male (% gross)",Puerto Rico,37.36817932,37.28810883,..,..,..,..
"School enrollment, preprimary, male (% gross)",Qatar,56.60422134,58.21564102,59.19142914,59.91334152,61.02740097,62.31248856
"School enrollment, preprimary, male (% gross)",Romania,84.94454956,82.74260712,83.90891266,88.16850281,93.50102234,94.85106659
"School enrollment, preprimary, male (% gross)",Russian Federation,85.72261047,88.09799194,87.70593262,87.24685669,86.51598358,..
"School enrollment, preprimary, male (% gross)",Rwanda,18.45697021,18.42962074,21.63541031,22.11606979,27.05311966,..
"School enrollment, preprimary, male (% gross)",Samoa,35.0260582,34.66437149,42.08934021,45.2402916,39.37255859,..
"School enrollment, preprimary, male (% gross)",San Marino,..,..,..,93.54839325,102.9345398,99.5192337
"School enrollment, preprimary, male (% gross)",Sao Tome and Principe,45.03102112,48.0906105,..,..,..,..
"School enrollment, preprimary, male (% gross)",Saudi Arabia,21.43081093,22.2944603,20.5279007,20.73480034,20.93638992,21.26194
"School enrollment, preprimary, male (% gross)",Senegal,14.49738979,15.19087029,15.55694962,15.90248013,15.95106983,15.92512989
"School enrollment, preprimary, male (% gross)",Serbia,58.52112961,58.92927933,61.26153946,62.47280121,63.89068985,65.28060913
"School enrollment, preprimary, male (% gross)",Seychelles,91.63591766,94.1534729,94.06420135,94.31336975,94.67635345,94.87333679
"School enrollment, preprimary, male (% gross)",Sierra Leone,8.790240288,11.7576704,11.73950005,13.12555027,18.35442924,19.79636002
"School enrollment, preprimary, male (% gross)",Singapore,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Sint Maarten (Dutch part),..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Slovak Republic,94.05464172,94.41853333,96.01226807,98.39452362,101.2610016,102.9891281
"School enrollment, preprimary, male (% gross)",Slovenia,92.69618225,93.490242,92.54502106,93.05042267,93.79399109,94.78173828
"School enrollment, preprimary, male (% gross)",Solomon Islands,93.49118805,96.98356628,97.81137848,83.33389282,92.2547226,..
"School enrollment, preprimary, male (% gross)",Somalia,..,..,..,..,0.913988113,..
"School enrollment, preprimary, male (% gross)",South Africa,18.65398026,18.17332077,18.40435982,17.55533028,17.75952911,17.39958954
"School enrollment, preprimary, male (% gross)",South Sudan,11.57104015,10.67910004,..,12.31760025,..,..
"School enrollment, preprimary, male (% gross)",Spain,92.15078735,91.48046875,92.30256653,95.62670135,99.76286316,101.9500122
"School enrollment, preprimary, male (% gross)",Sri Lanka,66.32620239,71.90586853,66.95339203,66.67646027,68.46605682,69.89456177
"School enrollment, preprimary, male (% gross)",St. Kitts and Nevis,125.7468033,100.57061,104.2553177,114.5274963,..,..
"School enrollment, preprimary, male (% gross)",St. Lucia,71.56593323,78.99584961,76.95810699,70.44335175,71.76315308,77.26259613
"School enrollment, preprimary, male (% gross)",St. Martin (French part),..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",St. Vincent and the Grenadines,101.202652,109.1584167,108.1695328,109.5873795,116.0553207,114.4785309
"School enrollment, preprimary, male (% gross)",Sudan,44.99705887,44.03461075,46.16648865,47.3694191,..,..
"School enrollment, preprimary, male (% gross)",Suriname,84.83583832,87.94300079,89.94011688,85.9591217,91.87808228,85.28473663
"School enrollment, preprimary, male (% gross)",Sweden,93.91687012,94.1366806,96.56565857,97.62481689,100.1301804,100.9662933
"School enrollment, preprimary, male (% gross)",Switzerland,105.671608,105.327919,104.0463562,103.7996674,103.5062027,103.4107666
"School enrollment, preprimary, male (% gross)",Syrian Arab Republic,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Tajikistan,10.77993011,11.30644989,10.60741997,..,..,..
"School enrollment, preprimary, male (% gross)",Tanzania,32.69179916,46.93177032,44.82926941,41.41661072,40.83948135,78.31330109
"School enrollment, preprimary, male (% gross)",Thailand,72.38687134,71.75040436,74.95413971,78.80535889,78.62945557,75.13988495
"School enrollment, preprimary, male (% gross)",Timor-Leste,19.86994743,21.39075851,23.24880409,22.62421799,24.60411835,27.21324348
"School enrollment, preprimary, male (% gross)",Togo,17.32320023,..,20.93222046,22.5025692,24.60738945,29.23547935
"School enrollment, preprimary, male (% gross)",Tonga,44.43159866,..,..,44.96879959,48.92451859,46.16292953
"School enrollment, preprimary, male (% gross)",Trinidad and Tobago,..,..,..,..,84.24521637,69.79840851
"School enrollment, preprimary, male (% gross)",Tunisia,43.22391891,44.23307037,..,..,..,..
"School enrollment, preprimary, male (% gross)",Turkiye,29.96369934,30.93444061,33.47518158,37.3782692,38.63037872,40.34778976
"School enrollment, preprimary, male (% gross)",Turkmenistan,..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",Turks and Caicos Islands,104.5544586,65.20874786,86.22753906,100.5952377,85.43306732,92.95498657
"School enrollment, preprimary, male (% gross)",Tuvalu,98.76238251,88.66995239,74.69586182,85.78312683,87.76978302,83.80951691
"School enrollment, preprimary, male (% gross)",Uganda,11.70166016,13.45088959,14.13494968,..,..,..
"School enrollment, preprimary, male (% gross)",Ukraine,85.62206268,84.17221832,85.52075958,87.60147858,88.09442902,86.46035767
"School enrollment, preprimary, male (% gross)",United Arab Emirates,80.71192169,..,..,..,99.75171661,94.14676666
"School enrollment, preprimary, male (% gross)",United Kingdom,103.2607193,110.3983917,106.4904785,107.173233,105.914032,105.6900635
"School enrollment, preprimary, male (% gross)",United States,72.68505859,72.08895874,72.72670746,71.61488342,73.04499817,72.23238373
"School enrollment, preprimary, male (% gross)",Uruguay,93.47049713,93.30938721,93.2016983,94.86319733,92.43296814,91.08898926
"School enrollment, preprimary, male (% gross)",Uzbekistan,25.46030998,25.36837959,27.46129036,28.43481064,33.95307159,42.17913055
"School enrollment, preprimary, male (% gross)",Vanuatu,91.57933044,55.62036514,96.32398224,98.90981293,103.7147522,103.0280838
"School enrollment, preprimary, male (% gross)","Venezuela, RB",75.76378632,70.51851654,69.05358124,..,..,..
"School enrollment, preprimary, male (% gross)",Vietnam,84.56907654,89.0845108,97.35118103,100.7254105,94.82035828,91.53243256
"School enrollment, preprimary, male (% gross)",Virgin Islands (U.S.),..,..,..,..,..,..
"School enrollment, preprimary, male (% gross)",West Bank and Gaza,57.86285019,55.52386093,56.20869064,56.47414017,54.57312012,58.02661133
"School enrollment, preprimary, male (% gross)","Yemen, Rep.",..,1.677070022,..,..,..,..
"School enrollment, preprimary, male (% gross)",Zambia,6.550199986,7.283599854,8.281169891,..,..,..
"School enrollment, preprimary, male (% gross)",Zimbabwe,61.48414993,67.10442352,70.53304291,69.80399323,71.88456726,72.42034149
"School enrollment, primary, female (% gross)",Afghanistan,83.50441742,82.55835724,82.08027649,82.85025024,85.3766098,..
"School enrollment, primary, female (% gross)",Albania,107.2901764,107.5338516,108.8700485,109.1112289,106.4436111,101.5887222
"School enrollment, primary, female (% gross)",Algeria,112.9905396,110.8365402,108.8974915,107.3022919,106.4689102,109.5053482
"School enrollment, primary, female (% gross)",American Samoa,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Andorra,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Angola,105.8881531,96.96669769,112.6310272,82.2484436,..,..
"School enrollment, primary, female (% gross)",Antigua and Barbuda,103.163887,..,102.8264084,104.5989075,101.0206223,..
"School enrollment, primary, female (% gross)",Argentina,111.2357025,110.6060715,109.6277771,109.7159729,109.623558,109.1556473
"School enrollment, primary, female (% gross)",Armenia,95.77111053,94.96555328,94.24420166,92.69589996,92.1054306,91.77407837
"School enrollment, primary, female (% gross)",Aruba,112.8644943,..,..,..,..,..
"School enrollment, primary, female (% gross)",Australia,101.6150513,100.7330322,100.333931,100.104599,99.68692017,98.92179871
"School enrollment, primary, female (% gross)",Austria,101.5233383,101.9971085,102.9683685,103.0434265,102.7482071,102.2296906
"School enrollment, primary, female (% gross)",Azerbaijan,105.6359787,105.8647003,104.193718,100.0146179,99.53543854,98.03700256
"School enrollment, primary, female (% gross)","Bahamas, The",..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Bahrain,101.7094803,102.1606216,100.9979782,98.75315857,97.73763275,..
"School enrollment, primary, female (% gross)",Bangladesh,..,..,118.2141266,120.7517548,..,124.987381
"School enrollment, primary, female (% gross)",Barbados,95.5743103,97.1693573,96.0015564,97.46607971,98.15724945,98.10646057
"School enrollment, primary, female (% gross)",Belarus,99.2294693,101.2242432,101.6754227,100.3826065,98.26702118,95.35349274
"School enrollment, primary, female (% gross)",Belgium,103.0661316,103.2574463,103.9582977,103.6031876,103.1920395,102.8956833
"School enrollment, primary, female (% gross)",Belize,110.1889801,111.6224213,110.3680115,108.7315521,108.5915909,105.1597519
"School enrollment, primary, female (% gross)",Benin,127.6149979,126.5353622,122.3356018,117.9589081,112.3972778,109.6742477
"School enrollment, primary, female (% gross)",Bermuda,100.1987076,..,..,..,..,..
"School enrollment, primary, female (% gross)",Bhutan,104.8043137,102.9059219,101.2646866,100.733551,99.89652252,106.6331863
"School enrollment, primary, female (% gross)",Bolivia,94.90350342,95.74906158,96.87380981,97.64904022,98.2388916,98.76399994
"School enrollment, primary, female (% gross)",Bosnia and Herzegovina,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Botswana,102.0644836,..,102.8529205,..,..,..
"School enrollment, primary, female (% gross)",Brazil,106.7216263,106.5178604,108.0900116,107.1118927,105.6768417,102.8807983
"School enrollment, primary, female (% gross)",British Virgin Islands,114.5255508,118.6779404,125.9259262,102.4576263,117.55793,123.1273422
"School enrollment, primary, female (% gross)",Brunei Darussalam,105.34552,107.0671768,104.862442,103.4205093,100.5328674,98.50822449
"School enrollment, primary, female (% gross)",Bulgaria,93.70726013,90.58599091,89.05227661,87.19065857,85.631073,84.98613739
"School enrollment, primary, female (% gross)",Burkina Faso,87.20172882,90.09287262,92.9284668,95.27731323,94.28289032,93.05973053
"School enrollment, primary, female (% gross)",Burundi,132.8154602,129.4978027,124.7843781,122.178421,119.8396225,115.8805771
"School enrollment, primary, female (% gross)",Cabo Verde,101.7281036,100.237442,99.66911316,100.4554977,97.85443878,..
"School enrollment, primary, female (% gross)",Cambodia,105.9725571,103.7458191,101.8534164,100.1140137,98.85660553,103.7022705
"School enrollment, primary, female (% gross)",Cameroon,109.9387283,109.9869385,104.506279,98.01210022,100.2098236,..
"School enrollment, primary, female (% gross)",Canada,102.907959,101.0684662,100.8191376,101.2753983,100.6940231,101.5059204
"School enrollment, primary, female (% gross)",Cayman Islands,89.05644226,86.79644775,83.65304565,86.12835693,..,..
"School enrollment, primary, female (% gross)",Central African Republic,..,89.36940002,111.0285263,..,..,..
"School enrollment, primary, female (% gross)",Chad,79.4482193,75.46867371,67.69158173,78.49581146,78.0417099,..
"School enrollment, primary, female (% gross)",Channel Islands,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Chile,99.13217926,99.45710754,99.94246674,100.6640015,100.8866196,99.80377197
"School enrollment, primary, female (% gross)",China,96.44554138,98.22966003,99.90992737,100.8315811,102.5646133,103.7125778
"School enrollment, primary, female (% gross)",Colombia,113.405983,114.5958328,113.1108627,112.7591171,112.0647125,110.7126083
"School enrollment, primary, female (% gross)",Comoros,..,92.6692276,97.23628998,99.42279053,..,..
"School enrollment, primary, female (% gross)","Congo, Dem. Rep.",107.5762863,..,..,114.6757278,..,120.5478363
"School enrollment, primary, female (% gross)","Congo, Rep.",111.1943665,..,..,92.37155914,..,..
"School enrollment, primary, female (% gross)",Costa Rica,110.9703217,112.0899429,111.4698105,113.8066406,116.6211166,115.9969177
"School enrollment, primary, female (% gross)",Cote d'Ivoire,84.87670898,90.62413025,93.81539154,95.97512054,97.23085785,97.53018951
"School enrollment, primary, female (% gross)",Croatia,100.5791473,98.4066925,96.53224182,94.75321198,93.56049347,92.96134186
"School enrollment, primary, female (% gross)",Cuba,96.49492645,96.98298645,97.77471924,99.58638763,101.0402908,101.6305313
"School enrollment, primary, female (% gross)",Curacao,..,..,..,..,..,100.8856812
"School enrollment, primary, female (% gross)",Cyprus,99.29020691,98.72412872,99.36173248,99.34233856,100.1230011,100.4122162
"School enrollment, primary, female (% gross)",Czechia,99.6992569,100.4918671,100.9597092,100.8188629,100.5341797,100.1405106
"School enrollment, primary, female (% gross)",Denmark,100.7616196,101.1914597,100.9335403,100.4665298,100.1832962,100.1007385
"School enrollment, primary, female (% gross)",Djibouti,72.83492279,71.88542175,71.91819763,71.18781281,75.11437988,72.20651245
"School enrollment, primary, female (% gross)",Dominica,115.2467804,113.1503372,110.9026184,..,98.70346069,98.68730927
"School enrollment, primary, female (% gross)",Dominican Republic,106.2186127,105.8169327,103.9692535,102.4711227,109.4302368,103.3307266
"School enrollment, primary, female (% gross)",Ecuador,107.9371109,105.4087982,104.1626816,104.1274338,102.2945328,100.0810318
"School enrollment, primary, female (% gross)","Egypt, Arab Rep.",..,105.4301224,106.2798386,106.4991074,106.8514328,..
"School enrollment, primary, female (% gross)",El Salvador,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Equatorial Guinea,61.58919144,..,..,..,..,..
"School enrollment, primary, female (% gross)",Eritrea,70.39865875,66.49829865,63.19858932,63.07897949,63.36660767,..
"School enrollment, primary, female (% gross)",Estonia,97.14974213,97.1917038,97.25395966,97.79840088,98.31925201,97.70124817
"School enrollment, primary, female (% gross)",Eswatini,113.5282211,111.7914276,110.3484573,110.0519791,109.821312,..
"School enrollment, primary, female (% gross)",Ethiopia,96.08529663,97.91716766,97.43382263,97.00189972,92.12865448,87.13342285
"School enrollment, primary, female (% gross)",Faroe Islands,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Fiji,105.8384705,105.0143814,105.8644485,107.6097183,114.2040634,113.8423386
"School enrollment, primary, female (% gross)",Finland,100.2598419,100.1906433,99.89141083,99.93276978,99.6359787,99.86019897
"School enrollment, primary, female (% gross)",France,101.6645203,101.9726181,102.1058121,102.1520767,102.2732086,102.4171982
"School enrollment, primary, female (% gross)",French Polynesia,..,..,..,..,..,..
"School enrollment, primary, female (% gross)",Gabon,..,..,..,..,106.0453873,..
